Date,Heure,Température cible,Température Andeeraa (°C),Conductivité (mS/cm),Salinité (PSU),Relais
2025-06-30,13:24:23,18.00,16.341,38.710,30.152,1
2025-06-30,13:24:27,18.00,16.349,38.697,30.135,1
2025-06-30,13:24:30,18.00,16.354,38.694,30.128,1
2025-06-30,13:24:34,18.00,16.352,38.712,30.145,1
2025-06-30,13:24:37,18.00,16.350,38.755,30.184,1
2025-06-30,13:24:41,18.00,16.353,38.732,30.162,1
2025-06-30,13:24:44,18.00,16.366,38.754,30.172,1
2025-06-30,13:24:48,18.00,16.382,38.750,30.156,1
2025-06-30,13:24:51,18.00,16.392,38.748,30.146,1
2025-06-30,13:24:54,18.00,16.400,38.730,30.125,1
2025-06-30,13:24:58,18.00,16.404,38.726,30.118,1
2025-06-30,13:25:01,18.00,16.395,38.734,30.132,1
2025-06-30,13:25:05,18.00,16.398,38.740,30.135,1
2025-06-30,13:25:08,18.00,16.404,38.726,30.118,1
2025-06-30,13:25:12,18.00,16.406,38.736,30.125,1
2025-06-30,13:25:15,18.00,16.404,38.738,30.129,1
2025-06-30,13:25:19,18.00,16.405,38.813,30.193,1
2025-06-30,13:25:22,18.00,16.414,38.823,30.194,1
2025-06-30,13:25:25,18.00,16.418,38.776,30.151,1
2025-06-30,13:25:29,18.00,16.442,38.786,30.141,1
2025-06-30,13:25:32,18.00,16.453,38.796,30.141,1
2025-06-30,13:25:36,18.00,16.453,38.771,30.120,1
2025-06-30,13:25:39,18.00,16.445,38.761,30.118,1
2025-06-30,13:25:43,18.00,16.445,38.783,30.137,1
2025-06-30,13:25:46,18.00,16.451,38.843,30.184,1
2025-06-30,13:25:50,18.00,16.453,38.834,30.175,1
2025-06-30,13:25:53,18.00,16.479,38.819,30.142,1
2025-06-30,13:25:56,18.00,16.484,38.792,30.115,1
2025-06-30,13:26:00,18.00,16.472,38.778,30.112,1
2025-06-30,13:26:03,18.00,16.468,38.787,30.123,1
2025-06-30,13:26:07,18.00,16.476,38.783,30.113,1
2025-06-30,13:26:10,18.00,16.482,38.792,30.116,1
2025-06-30,13:26:14,18.00,16.469,38.812,30.143,1
2025-06-30,13:26:17,18.00,16.475,38.813,30.141,1
2025-06-30,13:26:21,18.00,16.481,38.821,30.143,1
2025-06-30,13:26:24,18.00,16.482,38.812,30.134,1
2025-06-30,13:26:27,18.00,16.488,38.834,30.148,1
2025-06-30,13:26:31,18.00,16.498,38.852,30.156,1
2025-06-30,13:26:34,18.00,16.500,38.847,30.151,1
2025-06-30,13:26:38,18.00,16.509,38.841,30.139,1
2025-06-30,13:26:41,18.00,16.517,38.834,30.126,1
2025-06-30,13:26:45,18.00,16.519,38.846,30.136,1
2025-06-30,13:26:48,18.00,16.516,38.852,30.143,1
2025-06-30,13:26:52,18.00,16.522,38.836,30.124,1
2025-06-30,13:26:55,18.00,16.527,38.849,30.132,1
2025-06-30,13:26:58,18.00,16.526,38.899,30.175,1
2025-06-30,13:27:02,18.00,16.542,38.890,30.156,1
2025-06-30,13:27:05,18.00,16.554,38.883,30.141,1
2025-06-30,13:27:09,18.00,16.560,38.882,30.135,1
2025-06-30,13:27:12,18.00,16.563,38.892,30.142,1
2025-06-30,13:27:16,18.00,16.569,38.896,30.141,1
2025-06-30,13:27:19,18.00,16.575,38.895,30.136,1
2025-06-30,13:27:23,18.00,16.579,38.916,30.151,1
2025-06-30,13:27:26,18.00,16.583,38.913,30.145,1
2025-06-30,13:27:29,18.00,16.586,38.907,30.138,1
2025-06-30,13:27:33,18.00,16.588,38.904,30.133,1
2025-06-30,13:27:36,18.00,16.585,38.900,30.132,1
2025-06-30,13:27:40,18.00,16.585,38.908,30.139,1
2025-06-30,13:27:43,18.00,16.584,38.910,30.141,1
2025-06-30,13:27:47,18.00,16.592,38.921,30.145,1
2025-06-30,13:27:50,18.00,16.594,38.919,30.142,1
2025-06-30,13:27:54,18.00,16.599,38.919,30.138,1
2025-06-30,13:27:57,18.00,16.605,38.925,30.139,1
2025-06-30,13:28:00,18.00,16.611,38.925,30.134,1
2025-06-30,13:28:04,18.00,16.612,38.935,30.141,1
2025-06-30,13:28:07,18.00,16.616,38.932,30.137,1
2025-06-30,13:28:11,18.00,16.619,38.942,30.143,1
2025-06-30,13:28:14,18.00,16.631,38.950,30.140,1
2025-06-30,13:28:18,18.00,16.636,38.948,30.135,1
2025-06-30,13:28:21,18.00,16.650,38.948,30.125,1
2025-06-30,13:28:25,18.00,16.656,38.972,30.141,1
2025-06-30,13:28:28,18.00,16.659,39.002,30.165,1
2025-06-30,13:28:31,18.00,16.636,38.995,30.176,1
2025-06-30,13:28:35,18.00,16.641,38.982,30.160,1
2025-06-30,13:28:38,18.00,16.652,38.960,30.133,1
2025-06-30,13:28:42,18.00,16.655,38.944,30.118,1
2025-06-30,13:28:45,18.00,16.658,38.951,30.121,1
2025-06-30,13:28:49,18.00,16.657,38.987,30.153,1
2025-06-30,13:28:52,18.00,16.655,38.972,30.141,1
2025-06-30,13:28:56,18.00,16.663,38.975,30.138,1
2025-06-30,13:28:59,18.00,16.671,38.980,30.136,1
2025-06-30,13:29:02,18.00,16.678,38.993,30.143,1
2025-06-30,13:29:06,18.00,16.682,38.992,30.139,1
2025-06-30,13:29:09,18.00,16.689,38.984,30.126,1
2025-06-30,13:29:13,18.00,16.692,39.013,30.149,1
2025-06-30,13:29:16,18.00,16.697,39.004,30.138,1
2025-06-30,13:29:20,18.00,16.701,38.999,30.130,1
2025-06-30,13:29:23,18.00,16.711,39.010,30.133,1
2025-06-30,13:29:27,18.00,16.716,39.009,30.128,1
2025-06-30,13:29:30,18.00,16.708,39.025,30.147,1
2025-06-30,13:29:33,22.00,16.709,39.031,30.152,1
2025-06-30,13:29:37,22.00,16.717,39.036,30.150,1
2025-06-30,13:29:40,22.00,16.718,39.031,30.145,1
2025-06-30,13:29:44,22.00,16.716,39.038,30.153,1
2025-06-30,13:29:47,22.00,16.720,39.041,30.152,1
2025-06-30,13:29:51,22.00,16.734,39.043,30.144,1
2025-06-30,13:29:54,22.00,16.740,39.026,30.125,1
2025-06-30,13:29:58,22.00,16.744,39.038,30.132,1
2025-06-30,13:30:01,22.00,16.745,39.037,30.130,1
2025-06-30,13:30:04,22.00,16.754,39.038,30.124,1
2025-06-30,13:30:08,22.00,16.770,39.051,30.123,1
2025-06-30,13:30:11,22.00,16.771,39.033,30.107,1
2025-06-30,13:30:15,22.00,16.777,39.048,30.116,1
2025-06-30,13:30:18,22.00,16.774,39.108,30.169,1
2025-06-30,13:30:22,22.00,16.761,39.109,30.180,1
2025-06-30,13:30:25,22.00,16.762,39.102,30.174,1
2025-06-30,13:30:29,22.00,16.782,39.072,30.133,1
2025-06-30,13:30:32,22.00,16.773,39.045,30.116,1
2025-06-30,13:30:35,22.00,16.775,39.080,30.144,1
2025-06-30,13:30:39,22.00,16.778,39.079,30.141,1
2025-06-30,13:30:42,22.00,16.793,39.077,30.128,1
2025-06-30,13:30:46,22.00,16.797,39.074,30.123,1
2025-06-30,13:30:49,22.00,16.801,39.084,30.128,1
2025-06-30,13:30:53,22.00,16.808,39.095,30.132,1
2025-06-30,13:30:56,22.00,16.810,39.097,30.133,1
2025-06-30,13:31:00,22.00,16.817,39.093,30.124,1
2025-06-30,13:31:03,22.00,16.823,39.104,30.129,1
2025-06-30,13:31:06,22.00,16.821,39.119,30.143,1
2025-06-30,13:31:10,22.00,16.828,39.126,30.144,1
2025-06-30,13:31:13,22.00,16.834,39.128,30.142,1
2025-06-30,13:31:17,22.00,16.842,39.118,30.127,1
2025-06-30,13:31:20,22.00,16.843,39.128,30.135,1
2025-06-30,13:31:24,22.00,16.850,39.129,30.130,1
2025-06-30,13:31:27,22.00,16.855,39.130,30.128,1
2025-06-30,13:31:31,22.00,16.853,39.147,30.144,1
2025-06-30,13:31:34,22.00,16.860,39.154,30.144,1
2025-06-30,13:31:37,22.00,16.867,39.149,30.135,1
2025-06-30,13:31:41,22.00,16.872,39.140,30.123,1
2025-06-30,13:31:44,22.00,16.875,39.142,30.123,1
2025-06-30,13:31:48,22.00,16.877,39.149,30.127,1
2025-06-30,13:31:51,22.00,16.880,39.160,30.135,1
2025-06-30,13:31:55,22.00,16.881,39.170,30.142,1
2025-06-30,13:31:58,22.00,16.891,39.178,30.142,1
2025-06-30,13:32:02,22.00,16.896,39.180,30.139,1
2025-06-30,13:32:05,22.00,16.897,39.173,30.132,1
2025-06-30,13:32:08,22.00,16.905,39.170,30.124,1
2025-06-30,13:32:12,22.00,16.911,39.182,30.129,1
2025-06-30,13:32:15,22.00,16.916,39.194,30.136,1
2025-06-30,13:32:19,22.00,16.924,39.190,30.127,1
2025-06-30,13:32:22,22.00,16.929,39.198,30.130,1
2025-06-30,13:32:26,22.00,16.935,39.209,30.135,1
2025-06-30,13:32:29,22.00,16.937,39.220,30.142,1
2025-06-30,13:32:33,22.00,16.942,39.214,30.134,1
2025-06-30,13:32:36,22.00,16.949,39.207,30.123,1
2025-06-30,13:32:39,22.00,16.955,39.232,30.140,1
2025-06-30,13:32:43,22.00,16.965,39.209,30.112,1
2025-06-30,13:32:46,22.00,16.963,39.220,30.124,1
2025-06-30,13:32:50,22.00,16.966,39.216,30.118,1
2025-06-30,13:32:53,22.00,16.970,39.218,30.116,1
2025-06-30,13:32:57,22.00,16.963,39.233,30.135,1
2025-06-30,13:33:00,22.00,16.967,39.233,30.132,1
2025-06-30,13:33:04,22.00,16.975,39.223,30.117,1
2025-06-30,13:33:07,22.00,16.981,39.237,30.125,1
2025-06-30,13:33:10,22.00,16.983,39.239,30.125,1
2025-06-30,13:33:14,22.00,16.989,39.257,30.136,1
2025-06-30,13:33:17,22.00,16.987,39.267,30.146,1
2025-06-30,13:33:21,22.00,16.992,39.249,30.127,1
2025-06-30,13:33:24,22.00,16.997,39.261,30.133,1
2025-06-30,13:33:28,22.00,16.997,39.257,30.130,1
2025-06-30,13:33:31,22.00,17.001,39.262,30.131,1
2025-06-30,13:33:35,22.00,17.006,39.252,30.119,1
2025-06-30,13:33:38,22.00,17.011,39.263,30.125,1
2025-06-30,13:33:41,22.00,17.007,39.264,30.128,1
2025-06-30,13:33:45,22.00,17.016,39.275,30.130,1
2025-06-30,13:33:48,22.00,17.021,39.282,30.133,1
2025-06-30,13:33:52,22.00,17.023,39.276,30.127,1
2025-06-30,13:33:55,22.00,17.031,39.270,30.115,1
2025-06-30,13:33:59,22.00,17.031,39.292,30.134,1
2025-06-30,13:34:02,22.00,17.034,39.285,30.125,1
2025-06-30,13:34:06,22.00,17.041,39.298,30.132,1
2025-06-30,13:34:09,22.00,17.045,39.294,30.125,1
2025-06-30,13:34:12,22.00,17.049,39.301,30.128,1
2025-06-30,13:34:16,22.00,17.053,39.303,30.127,1
2025-06-30,13:50:33,16.00,16.585,38.875,30.110,0
2025-06-30,13:50:36,16.00,16.584,38.883,30.118,0
2025-06-30,13:50:40,16.00,16.577,38.872,30.114,0
2025-06-30,13:51:09,17.00,16.549,38.866,30.130,1
2025-06-30,13:51:12,17.00,16.548,38.859,30.124,1
2025-06-30,13:51:15,17.00,16.550,38.856,30.120,1
2025-06-30,13:51:19,17.00,16.557,38.858,30.118,1
2025-06-30,13:51:22,17.00,16.557,38.857,30.116,1
2025-06-30,13:51:26,17.00,16.556,38.855,30.115,1
2025-06-30,13:51:29,17.00,16.549,38.859,30.124,1
2025-06-30,13:51:33,17.00,16.553,38.876,30.136,1
2025-06-30,13:51:36,17.00,16.561,38.887,30.139,1
2025-06-30,13:51:40,17.00,16.564,38.863,30.117,1
2025-06-30,13:51:43,17.00,16.555,38.856,30.116,1
2025-06-30,13:51:46,17.00,16.552,38.869,30.130,1
2025-06-30,13:51:50,17.00,16.551,38.874,30.135,1
2025-06-30,13:51:53,17.00,16.551,38.866,30.129,1
2025-06-30,13:51:57,17.00,16.555,38.830,30.095,1
2025-06-30,13:52:00,17.00,16.557,38.844,30.105,1
2025-06-30,13:52:04,17.00,16.556,38.905,30.159,1
2025-06-30,13:52:07,17.00,16.568,38.914,30.157,1
2025-06-30,13:52:11,17.00,16.592,38.923,30.147,1
2025-06-30,13:52:14,17.00,16.589,38.931,30.156,1
2025-06-30,13:52:17,17.00,16.593,38.878,30.107,1
2025-06-30,13:52:21,17.00,16.587,38.863,30.099,1
2025-06-30,13:52:24,17.00,16.580,38.889,30.126,1
2025-06-30,13:52:28,17.00,16.568,38.893,30.140,1
2025-06-30,13:52:31,17.00,16.576,38.901,30.140,1
2025-06-30,13:52:35,17.00,16.582,38.906,30.139,1
2025-06-30,13:52:38,17.00,16.587,38.902,30.133,1
2025-06-30,13:52:42,17.00,16.586,38.904,30.135,1
2025-06-30,13:52:45,17.00,16.588,38.916,30.144,1
2025-06-30,13:52:48,17.00,16.588,38.914,30.142,1
2025-06-30,13:52:52,17.00,16.595,38.905,30.129,1
2025-06-30,13:52:55,17.00,16.605,38.920,30.134,1
2025-06-30,13:52:59,17.00,16.608,38.923,30.135,1
2025-06-30,13:53:02,17.00,16.607,38.935,30.146,1
2025-06-30,13:53:06,17.00,16.610,38.938,30.146,1
2025-06-30,13:53:09,17.00,16.617,38.931,30.135,1
2025-06-30,13:53:13,17.00,16.615,38.941,30.145,1
2025-06-30,13:53:16,17.00,16.621,38.924,30.126,1
2025-06-30,13:53:19,17.00,16.624,38.935,30.134,1
2025-06-30,13:53:23,17.00,16.626,38.940,30.135,1
2025-06-30,13:53:26,17.00,16.632,38.959,30.147,1
2025-06-30,13:53:30,17.00,16.639,38.949,30.134,1
2025-06-30,13:53:33,17.00,16.642,38.959,30.140,1
2025-06-30,13:53:37,17.00,16.644,38.965,30.144,1
2025-06-30,13:53:40,17.00,16.643,38.954,30.135,1
2025-06-30,13:53:44,17.00,16.653,38.971,30.142,1
2025-06-30,13:53:47,17.00,16.651,38.974,30.146,1
2025-06-30,13:53:50,17.00,16.656,38.982,30.149,1
2025-06-30,13:53:54,17.00,16.665,38.979,30.141,1
2025-06-30,13:53:57,17.00,16.669,38.988,30.145,1
2025-06-30,13:54:01,17.00,16.675,39.004,30.154,1
2025-06-30,13:54:04,17.00,16.681,39.002,30.147,1
2025-06-30,13:54:08,17.00,16.683,38.995,30.140,1
2025-06-30,13:54:11,17.00,16.687,38.993,30.135,1
2025-06-30,13:54:15,17.00,16.692,39.005,30.142,1
2025-06-30,13:54:18,17.00,16.691,39.006,30.144,1
2025-06-30,13:54:21,17.00,16.696,39.016,30.149,1
2025-06-30,13:54:25,17.00,16.699,39.016,30.146,1
2025-06-30,13:54:28,17.00,16.710,39.015,30.138,1
2025-06-30,13:54:32,17.00,16.712,39.001,30.124,1
2025-06-30,13:54:35,17.00,16.713,38.983,30.107,1
2025-06-30,13:54:39,17.00,16.705,39.018,30.144,1
2025-06-30,13:54:42,17.00,16.715,39.039,30.154,1
2025-06-30,13:54:46,17.00,16.726,39.032,30.140,1
2025-06-30,13:54:49,17.00,16.735,39.030,30.132,1
2025-06-30,13:54:52,17.00,16.734,39.051,30.151,1
2025-06-30,13:54:56,17.00,16.732,39.075,30.172,1
2025-06-30,13:54:59,17.00,16.746,39.076,30.163,1
2025-06-30,13:55:03,17.00,16.754,39.056,30.139,1
2025-06-30,13:55:06,17.00,16.761,39.045,30.125,1
2025-06-30,13:55:10,17.00,16.760,39.049,30.129,1
2025-06-30,13:55:13,17.00,16.762,39.051,30.129,1
2025-06-30,13:55:17,17.00,16.771,39.072,30.141,1
2025-06-30,13:55:20,17.00,16.770,39.078,30.146,1
2025-06-30,13:55:23,17.00,16.779,39.072,30.134,1
2025-06-30,13:55:27,17.00,16.779,39.073,30.135,1
2025-06-30,13:55:30,17.00,16.779,39.084,30.145,1
2025-06-30,13:55:34,17.00,16.786,39.084,30.139,1
2025-06-30,13:55:37,17.00,16.791,39.088,30.139,1
2025-06-30,13:55:41,17.00,16.793,39.103,30.151,1
2025-06-30,13:55:44,17.00,16.801,39.093,30.136,1
2025-06-30,13:55:48,17.00,16.804,39.091,30.132,1
2025-06-30,13:55:51,17.00,16.801,39.095,30.137,1
2025-06-30,13:55:54,17.00,16.805,39.101,30.140,1
2025-06-30,13:55:58,17.00,16.812,39.102,30.135,1
2025-06-30,13:56:01,17.00,16.812,39.093,30.128,1
2025-06-30,13:56:05,17.00,16.816,39.108,30.138,1
2025-06-30,13:56:08,17.00,16.821,39.130,30.153,1
2025-06-30,13:56:12,17.00,16.827,39.125,30.144,1
2025-06-30,13:56:15,17.00,16.822,39.125,30.148,1
2025-06-30,13:56:19,17.00,16.828,39.137,30.154,1
2025-06-30,13:56:22,17.00,16.839,39.131,30.141,1
2025-06-30,13:56:25,17.00,16.843,39.149,30.152,1
2025-06-30,13:56:29,17.00,16.845,39.142,30.145,1
2025-06-30,13:56:32,17.00,16.850,39.144,30.143,1
2025-06-30,13:56:36,17.00,16.857,39.164,30.154,1
2025-06-30,13:56:39,17.00,16.857,39.155,30.147,1
2025-06-30,13:56:43,17.00,16.864,39.152,30.140,1
2025-06-30,13:56:46,17.00,16.867,39.164,30.148,1
2025-06-30,13:56:50,17.00,16.873,39.179,30.156,1
2025-06-30,13:56:53,17.00,16.876,39.173,30.149,1
2025-06-30,13:56:56,17.00,16.885,39.162,30.132,1
2025-06-30,13:57:00,17.00,16.896,39.161,30.123,1
2025-06-30,13:57:03,17.00,16.903,39.173,30.128,1
2025-06-30,13:57:07,17.00,16.914,39.173,30.120,1
2025-06-30,13:57:10,17.00,16.921,39.168,30.110,1
2025-06-30,13:57:14,17.00,16.907,39.161,30.115,1
2025-06-30,13:57:17,17.00,16.904,39.161,30.117,1
2025-06-30,13:57:21,17.00,16.914,39.184,30.130,1
2025-06-30,13:57:24,17.00,16.913,39.177,30.124,1
2025-06-30,13:57:27,17.00,16.918,39.179,30.123,1
2025-06-30,13:57:31,17.00,16.925,39.181,30.119,1
2025-06-30,13:57:34,17.00,16.925,39.193,30.129,1
2025-06-30,13:57:38,17.00,16.927,39.204,30.137,1
2025-06-30,13:57:41,17.00,16.931,39.211,30.140,1
2025-06-30,13:57:45,17.00,16.939,39.228,30.148,1
2025-06-30,13:57:48,17.00,16.947,39.231,30.145,1
2025-06-30,13:57:52,17.00,16.955,39.216,30.125,1
2025-06-30,13:57:55,17.00,16.962,39.217,30.121,1
2025-06-30,13:57:58,17.00,16.965,39.222,30.123,1
2025-06-30,13:58:02,17.00,16.966,39.212,30.115,1
2025-06-30,13:58:05,17.00,16.963,39.230,30.132,1
2025-06-30,13:58:09,17.00,16.963,39.244,30.144,1
2025-06-30,13:58:12,17.00,16.986,39.298,30.173,1
2025-06-30,13:58:16,17.00,17.007,39.286,30.146,0
2025-06-30,13:58:19,17.00,17.007,39.257,30.122,0
2025-06-30,13:58:23,17.00,17.008,39.230,30.099,0
2025-06-30,13:58:26,17.00,17.016,39.252,30.112,0
2025-06-30,13:58:29,17.00,17.027,39.272,30.120,0
2025-06-30,13:58:33,17.00,17.029,39.264,30.112,0
2025-06-30,13:58:36,17.00,17.018,39.288,30.141,0
2025-06-30,13:58:40,17.00,17.015,39.276,30.133,0
2025-06-30,13:58:43,17.00,17.013,39.267,30.127,0
2025-06-30,13:58:47,17.00,17.017,39.266,30.122,0
2025-06-30,13:58:50,17.00,17.021,39.272,30.125,0
2025-06-30,13:58:54,17.00,17.022,39.278,30.129,0
2025-06-30,13:58:57,17.00,17.028,39.273,30.121,0
2025-06-30,13:59:00,17.00,17.030,39.271,30.117,0
2025-06-30,13:59:04,17.00,17.029,39.270,30.117,0
2025-06-30,13:59:07,17.00,17.032,39.279,30.122,0
2025-06-30,13:59:11,17.00,17.034,39.284,30.126,0
2025-06-30,13:59:14,17.00,17.036,39.271,30.113,0
2025-06-30,13:59:18,17.00,17.033,39.259,30.105,0
2025-06-30,13:59:21,17.00,17.032,39.276,30.119,0
2025-06-30,13:59:25,17.00,17.036,39.270,30.112,0
2025-06-30,13:59:28,17.00,17.033,39.272,30.116,0
2025-06-30,13:59:31,17.00,17.036,39.269,30.111,0
2025-06-30,13:59:35,17.00,17.034,39.277,30.119,0
2025-06-30,13:59:38,17.00,17.032,39.263,30.109,0
2025-06-30,13:59:42,17.00,17.030,39.257,30.105,0
2025-06-30,13:59:45,17.00,17.018,39.266,30.122,0
2025-06-30,13:59:49,17.00,17.018,39.263,30.119,0
2025-06-30,13:59:52,17.00,17.018,39.254,30.111,0
2025-06-30,13:59:56,17.00,17.018,39.259,30.115,0
2025-06-30,13:59:59,17.00,17.015,39.243,30.104,0
2025-06-30,14:00:02,17.00,17.008,39.238,30.105,0
2025-06-30,14:00:06,17.00,17.009,39.229,30.096,0
2025-06-30,14:00:09,17.00,17.003,39.238,30.109,0
2025-06-30,14:00:13,17.00,17.002,39.241,30.112,0
2025-06-30,14:00:16,17.00,17.003,39.221,30.094,0
2025-06-30,14:00:20,17.00,16.996,39.224,30.102,1
2025-06-30,14:00:23,17.00,16.991,39.238,30.118,1
2025-06-30,14:00:27,17.00,16.992,39.239,30.117,1
2025-06-30,14:00:30,17.00,16.996,39.226,30.104,1
2025-06-30,14:00:33,17.00,16.997,39.229,30.106,1
2025-06-30,14:00:37,17.00,16.990,39.234,30.115,1
2025-06-30,14:00:40,17.00,16.982,39.230,30.118,1
2025-06-30,14:00:44,17.00,16.985,39.229,30.114,1
2025-06-30,14:00:47,17.00,16.979,39.228,30.118,1
2025-06-30,14:00:51,17.00,16.971,39.228,30.124,1
2025-06-30,14:00:54,17.00,16.975,39.234,30.127,1
2025-06-30,14:00:58,17.00,16.978,39.234,30.124,1
2025-06-30,14:01:01,17.00,16.985,39.251,30.134,1
2025-06-30,14:01:04,17.00,16.983,39.251,30.135,1
2025-06-30,14:01:08,17.00,16.982,39.251,30.136,1
2025-06-30,14:01:11,17.00,16.984,39.242,30.127,1
2025-06-30,14:01:15,17.00,16.989,39.242,30.123,1
2025-06-30,14:01:18,17.00,16.992,39.245,30.123,1
2025-06-30,14:01:22,17.00,16.988,39.255,30.135,1
2025-06-30,14:01:25,17.00,16.989,39.264,30.141,1
2025-06-30,14:01:29,17.00,17.007,39.253,30.119,0
2025-06-30,14:01:32,17.00,17.002,39.266,30.134,0
2025-06-30,14:01:35,17.00,17.005,39.271,30.136,0
2025-06-30,14:01:39,17.00,17.000,39.268,30.137,0
2025-06-30,14:01:42,17.00,17.006,39.276,30.139,0
2025-06-30,14:01:46,17.00,17.015,39.265,30.123,0
2025-06-30,14:01:49,17.00,17.018,39.278,30.132,0
2025-06-30,14:01:53,17.00,17.021,39.278,30.130,0
2025-06-30,14:01:56,17.00,17.025,39.279,30.128,0
2025-06-30,14:02:00,17.00,17.026,39.278,30.125,0
2025-06-30,14:02:03,17.00,17.028,39.284,30.129,0
2025-06-30,14:02:06,17.00,17.033,39.292,30.133,0
2025-06-30,14:02:10,17.00,17.029,39.279,30.125,0
2025-06-30,14:02:13,17.00,17.032,39.291,30.133,0
2025-06-30,14:02:17,17.00,17.032,39.284,30.127,0
2025-06-30,14:02:20,17.00,17.031,39.273,30.118,0
2025-06-30,14:02:24,17.00,17.041,39.272,30.110,0
2025-06-30,14:02:27,17.00,17.042,39.278,30.114,0
2025-06-30,14:02:31,17.00,17.026,39.272,30.121,0
2025-06-30,14:02:34,17.00,17.016,39.259,30.117,0
2025-06-30,14:02:37,17.00,17.021,39.272,30.125,0
2025-06-30,14:02:41,17.00,17.024,39.269,30.119,0
2025-06-30,14:02:44,17.00,17.030,39.274,30.120,0
2025-06-30,14:02:48,17.00,17.022,39.266,30.119,0
2025-06-30,14:02:51,17.00,17.020,39.267,30.121,0
2025-06-30,14:02:55,17.00,17.025,39.260,30.111,0
2025-06-30,14:02:58,17.00,17.025,39.267,30.117,0
2025-06-30,14:03:02,17.00,17.028,39.257,30.106,0
2025-06-30,14:03:05,17.00,17.022,39.255,30.110,0
2025-06-30,14:03:08,17.00,17.013,39.254,30.116,0
2025-06-30,14:03:12,17.00,17.018,39.261,30.117,0
2025-06-30,14:03:15,17.00,17.015,39.257,30.117,0
2025-06-30,14:03:19,17.00,17.010,39.259,30.122,0
2025-06-30,14:03:22,17.00,17.005,39.262,30.128,0
2025-06-30,14:03:26,17.00,17.004,39.249,30.118,0
2025-06-30,14:03:29,17.00,17.010,39.252,30.116,0
2025-06-30,14:03:33,17.00,17.011,39.252,30.116,0
2025-06-30,14:03:36,17.00,17.009,39.224,30.092,0
2025-06-30,14:03:39,17.00,17.007,39.241,30.109,0
2025-06-30,14:03:43,17.00,17.002,39.229,30.102,0
2025-06-30,14:03:46,17.00,16.999,39.231,30.106,0
2025-06-30,14:03:50,17.00,16.994,39.224,30.104,1
2025-06-30,14:03:53,17.00,16.990,39.218,30.101,1
2025-06-30,14:03:57,17.00,16.991,39.225,30.107,1
2025-06-30,14:04:00,17.00,16.981,39.231,30.119,1
2025-06-30,14:04:04,17.00,16.978,39.237,30.127,1
2025-06-30,14:04:07,17.00,16.980,39.241,30.128,1
2025-06-30,14:04:10,17.00,16.980,39.232,30.121,1
2025-06-30,14:04:14,17.00,16.983,39.239,30.125,1
2025-06-30,14:04:17,17.00,16.987,39.232,30.116,1
2025-06-30,14:04:21,17.00,16.985,39.235,30.120,1
2025-06-30,14:04:24,17.00,16.985,39.228,30.114,1
2025-06-30,14:04:28,17.00,16.988,39.247,30.128,1
2025-06-30,14:04:31,17.00,16.987,39.241,30.124,1
2025-06-30,14:04:35,17.00,16.976,39.234,30.126,1
2025-06-30,14:04:38,17.00,16.976,39.259,30.147,1
2025-06-30,14:04:41,17.00,16.984,39.260,30.142,1
2025-06-30,14:04:45,17.00,16.984,39.242,30.126,1
2025-06-30,14:04:48,17.00,16.989,39.244,30.124,1
2025-06-30,14:04:52,17.00,16.993,39.250,30.127,1
2025-06-30,14:04:55,17.00,16.998,39.269,30.139,1
2025-06-30,14:04:59,17.00,17.009,39.259,30.122,0
2025-06-30,14:05:02,17.00,17.016,39.246,30.106,0
2025-06-30,14:05:06,17.00,17.015,39.265,30.123,0
2025-06-30,14:05:09,17.00,17.003,39.260,30.128,0
2025-06-30,14:05:12,17.00,17.011,39.272,30.132,0
2025-06-30,14:05:16,17.00,17.015,39.281,30.137,0
2025-06-30,14:05:19,17.00,17.020,39.302,30.151,0
2025-06-30,14:05:23,17.00,17.037,39.283,30.122,0
2025-06-30,14:05:26,17.00,17.045,39.266,30.101,0
2025-06-30,14:05:30,17.00,17.042,39.278,30.114,0
2025-06-30,14:05:33,17.00,17.045,39.264,30.100,0
2025-06-30,14:05:37,17.00,17.045,39.285,30.118,0
2025-06-30,14:05:40,17.00,17.030,39.278,30.123,0
2025-06-30,14:05:43,17.00,17.034,39.284,30.125,0
2025-06-30,14:05:47,17.00,17.046,39.284,30.117,0
2025-06-30,14:05:50,17.00,17.047,39.292,30.122,0
2025-06-30,14:05:54,17.00,17.049,39.279,30.109,0
2025-06-30,14:05:57,17.00,17.034,39.272,30.115,0
2025-06-30,14:06:01,17.00,17.034,39.270,30.114,0
2025-06-30,14:06:04,17.00,17.038,39.265,30.107,0
2025-06-30,14:06:08,17.00,17.031,39.274,30.119,0
2025-06-30,14:06:11,17.00,17.024,39.276,30.125,0
2025-06-30,14:06:14,17.00,17.021,39.280,30.132,0
2025-06-30,14:06:18,17.00,17.024,39.268,30.119,0
2025-06-30,14:06:21,17.00,17.032,39.271,30.116,0
2025-06-30,14:06:25,17.00,17.029,39.278,30.123,0
2025-06-30,14:06:28,17.00,17.018,39.262,30.118,0
2025-06-30,14:06:32,17.00,17.016,39.260,30.118,0
2025-06-30,14:06:35,17.00,17.013,39.263,30.123,0
2025-06-30,14:06:39,17.00,17.014,39.247,30.109,0
2025-06-30,14:06:43,18.00,17.020,39.242,30.100,1
2025-06-30,14:06:47,18.00,17.021,39.250,30.106,1
2025-06-30,14:06:50,18.00,17.018,39.235,30.095,1
